gs_name,contrast,Direction_stage_only,Direction_nonE_restricted,PValue_stage_only,PValue_nonE_restricted,FDR_stage_only,FDR_nonE_restricted,NGenes_stage_only,NGenes_nonE_restricted,stable_FDR05
REACTOME_PHASE_1_INACTIVATION_OF_FAST_NA_CHANNELS,late_wound_vs_normal_skin,Up,Up,0.5420880599128219,0.595354664349641,0.8160911605393959,0.8365916460815291,7,7,FALSE
REACTOME_PROTEIN_LIPOYLATION,late_wound_vs_normal_skin,Down,Down,0.5426257503568305,0.5749616725451843,0.8160911605393959,0.8185744028954676,10,10,FALSE
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,late_wound_vs_normal_skin,Down,Down,0.54295314897924285,0.615266347344777,0.8160911605393959,0.8478172059255709,25,25,FALSE
REACTOME_FERTILIZATION,late_wound_vs_normal_skin,Down,Down,0.5430247493687058,0.47504894361682604,0.8160911605393959,0.7568309996479108,14,14,FALSE
REACTOME_THYROXINE_BIOSYNTHESIS,late_wound_vs_normal_skin,Down,Down,0.5436626823926921,0.5570223009570494,0.8162752799075419,0.8078749965934691,11,11,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,late_wound_vs_normal_skin,Up,Up,0.5440354830722192,0.3467321258576195,0.8162752799075419,0.6509638889952039,103,103,FALSE
REACTOME_NOSTRIN_MEDIATED_ENOS_TRAFFICKING,late_wound_vs_normal_skin,Up,Up,0.5448086871450148,0.5467822513765501,0.8167686516904872,0.8014240654147521,5,5,FALSE
REACTOME_DEFECTIVE_RIPK1_MEDIATED_REGULATED_NECROSIS,late_wound_vs_normal_skin,Up,Up,0.5454431665745452,0.6404705650234672,0.8170534149665966,0.8562830717041687,7,7,FALSE
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS,late_wound_vs_normal_skin,Down,Down,0.5468794328175903,0.5665837618948811,0.818256310112165,0.8139530253578753,38,38,FALSE
REACTOME_TRP_CHANNELS,late_wound_vs_normal_skin,Up,Up,0.5471365642697774,0.6220736022385692,0.818256310112165,0.8491892124135271,23,23,FALSE
REACTOME_SYNTHESIS_OF_DNA,late_wound_vs_normal_skin,Up,Up,0.5488678039829089,0.2918548066400336,0.8200718395812505,0.5953708486175159,108,108,FALSE
REACTOME_RAS_SIGNALING_DOWNSTREAM_OF_NF1_LOSS_OF_FUNCTION_VARIANTS,late_wound_vs_normal_skin,Up,Up,0.5492428914714469,0.49687926332443433,0.8200718395812505,0.77190716941804,7,7,FALSE
REACTOME_ATORVASTATIN_ADME,late_wound_vs_normal_skin,Down,Down,0.5501699607103763,0.4861437073477618,0.8206691879147302,0.7680065992294399,5,5,FALSE
REACTOME_ZINC_TRANSPORTERS,late_wound_vs_normal_skin,Up,Up,0.5505831160739303,0.4952891555111535,0.8206691879147302,0.7713433746006451,13,13,FALSE
REACTOME_CHROMOSOME_MAINTENANCE,late_wound_vs_normal_skin,Up,Up,0.5509824689264293,0.37403116694533056,0.8206691879147302,0.6766429968951945,113,113,FALSE
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,late_wound_vs_normal_skin,Down,Down,0.5521645870261562,0.611087844196067,0.8217639764810326,0.8458393945340338,13,13,FALSE
REACTOME_REMOVAL_OF_AMINOTERMINAL_PROPEPTIDES_FROM_GAMMA_CARBOXYLATED_PROTEINS,late_wound_vs_normal_skin,Down,Down,0.553123030287108,0.5432436264835658,0.8224124342045771,0.8000655332346106,8,8,FALSE
REACTOME_UCH_PROTEINASES,late_wound_vs_normal_skin,Down,Down,0.5534952019102621,0.8119357853169871,0.8224124342045771,0.9306041465364207,77,77,FALSE
REACTOME_TRANSLESION_SYNTHESIS_BY_Y_FAMILY_DNA_POLYMERASES_BYPASSES_LESIONS_ON_DNA_TEMPLATE,late_wound_vs_normal_skin,Up,Up,0.5550740523852731,0.45930161529694646,0.8231279800738056,0.749436472232725,39,39,FALSE
REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA,late_wound_vs_normal_skin,Down,Down,0.5554489894714049,0.5648407805836957,0.8231279800738056,0.8123453479756125,68,68,FALSE
REACTOME_MITOCHONDRIAL_BIOGENESIS,late_wound_vs_normal_skin,Down,Down,0.5562575965560577,0.739375152972784,0.8231279800738056,0.9028955592304471,95,95,FALSE
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,late_wound_vs_normal_skin,Down,Down,0.5563110900520809,0.5439327738034991,0.8231279800738056,0.8004391018821709,20,20,FALSE
REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA,late_wound_vs_normal_skin,Up,Up,0.5566487396137,0.5622337964133468,0.8231279800738056,0.8098634152098209,48,48,FALSE
REACTOME_DOWNSTREAM_SIGNALING_OF_ACTIVATED_FGFR4,late_wound_vs_normal_skin,Up,Up,0.5570743014391725,0.5120853345463665,0.8231279800738056,0.7804418282721572,19,19,FALSE
REACTOME_HOMOLOGY_DIRECTED_REPAIR,late_wound_vs_normal_skin,Up,Up,0.5571116470140447,0.4444307733134203,0.8231279800738056,0.740583645829616,120,120,FALSE
REACTOME_OREXIN_AND_NEUROPEPTIDES_FF_AND_QRFP_BIND_TO_THEIR_RESPECTIVE_RECEPTORS,late_wound_vs_normal_skin,Down,Down,0.5585256180381235,0.5177487812343766,0.8245542859068843,0.7819410516916879,3,3,FALSE
REACTOME_SHC1_EVENTS_IN_ERBB4_SIGNALING,late_wound_vs_normal_skin,Down,Down,0.5591046453943243,0.6484438089206794,0.8247466598994928,0.8592932377766466,14,14,FALSE
REACTOME_RUNX3_REGULATES_YAP1_MEDIATED_TRANSCRIPTION,late_wound_vs_normal_skin,Up,Up,0.5610837093079672,0.5288557492657447,0.8269480935734792,0.789716088966629,8,8,FALSE
REACTOME_RECYCLING_OF_EIF2_GDP,late_wound_vs_normal_skin,Down,Down,0.5614968557016877,0.6885360058975281,0.8269480935734792,0.8800620158829322,8,8,FALSE
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,late_wound_vs_normal_skin,Down,Down,0.5624984250222955,0.6122447160790581,0.8277598920664365,0.8467312175720909,38,38,FALSE
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,late_wound_vs_normal_skin,Up,Up,0.5639890970999397,0.5213459192193264,0.828633369100143,0.7854375405943622,20,20,FALSE
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,late_wound_vs_normal_skin,Up,Up,0.5640061187093066,0.561972054950312,0.828633369100143,0.8098634152098209,29,29,FALSE
REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE_FGFR4,late_wound_vs_normal_skin,Up,Up,0.5644444929887807,0.5840973671550564,0.828633369100143,0.8264595541424125,7,7,FALSE
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,late_wound_vs_normal_skin,Down,Down,0.5649281261965942,0.6456782032300068,0.8286814812045811,0.8580766418422554,19,19,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,late_wound_vs_normal_skin,Down,Down,0.565430444778029,0.594030203776281,0.8287569039091046,0.8360088166468641,52,52,FALSE
REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B,late_wound_vs_normal_skin,Up,Up,0.5682433933512232,0.6020334907140266,0.8322162207008352,0.8433975273874854,5,5,FALSE
REACTOME_PROCESSIVE_SYNTHESIS_ON_THE_LAGGING_STRAND,late_wound_vs_normal_skin,Up,Up,0.5736578881961727,0.42105971719562774,0.8387073809921863,0.7229792166481852,15,15,FALSE
REACTOME_POLB_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,late_wound_vs_normal_skin,Down,Down,0.5744558701982754,0.6763508561826722,0.8387073809921863,0.8739310108690587,8,8,FALSE
REACTOME_DEGRADATION_OF_CRY_AND_PER_PROTEINS,late_wound_vs_normal_skin,Down,Down,0.574583848510853,0.8362125599414605,0.8387073809921863,0.9446580732467144,48,48,FALSE
REACTOME_FANCONI_ANEMIA_PATHWAY,late_wound_vs_normal_skin,Down,Down,0.5747246123909517,0.6530266107872511,0.8387073809921863,0.862257838094086,39,39,FALSE
REACTOME_DAG1_GLYCOSYLATIONS,late_wound_vs_normal_skin,Down,Down,0.5749571817465478,0.6261731745048704,0.8387073809921863,0.8493519078460355,18,18,FALSE
REACTOME_AGGREPHAGY,late_wound_vs_normal_skin,Down,Down,0.5760061703170234,0.67403792489292,0.8395712458704908,0.8739310108690587,39,39,FALSE
REACTOME_DISEASES_OF_BASE_EXCISION_REPAIR,late_wound_vs_normal_skin,Down,Down,0.5772888156827882,0.5697294993341822,0.840774043759877,0.8158509227973674,5,5,FALSE
REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A,late_wound_vs_normal_skin,Up,Up,0.5783327071799966,0.4950623246446648,0.8411619430025916,0.7713433746006451,26,26,FALSE
REACTOME_ARYL_HYDROCARBON_RECEPTOR_SIGNALLING,late_wound_vs_normal_skin,Up,Up,0.5784704548178867,0.5283742783064727,0.8411619430025916,0.789716088966629,6,6,FALSE
REACTOME_MITOCHONDRIAL_UNCOUPLING,late_wound_vs_normal_skin,Down,Down,0.579614252590537,0.5296988194666448,0.842158890325223,0.7902487257952053,6,6,FALSE
REACTOME_LRR_FLII_INTERACTING_PROTEIN_1_LRRFIP1_ACTIVATES_TYPE_I_IFN_PRODUCTION,late_wound_vs_normal_skin,Down,Down,0.5806293533593361,0.5922446597982594,0.8429172331605121,0.8347742980898778,5,5,FALSE
REACTOME_STABILIZATION_OF_P53,late_wound_vs_normal_skin,Up,Up,0.581053391955587,0.3633658269394382,0.8429172331605121,0.6671991907239634,44,44,FALSE
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,late_wound_vs_normal_skin,Down,Down,0.5815276344897816,0.6922740470069411,0.8429398992052198,0.882104950193176,10,10,FALSE
REACTOME_PI_3K_CASCADE_FGFR4,late_wound_vs_normal_skin,Up,Up,0.5828308946196836,0.599212716527226,0.8438299549813035,0.8407274602878179,12,12,FALSE
REACTOME_FASTK_FAMILY_PROTEINS_REGULATE_PROCESSING_AND_STABILITY_OF_MITOCHONDRIAL_RNAS,late_wound_vs_normal_skin,Down,Down,0.5830619092138445,0.6504128397725728,0.8438299549813035,0.860042301799992,6,6,FALSE
REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION,late_wound_vs_normal_skin,Up,Up,0.5835189732215652,0.5492417445913036,0.8438299549813035,0.8029016853927958,29,29,FALSE
REACTOME_ISG15_ANTIVIRAL_MECHANISM,late_wound_vs_normal_skin,Down,Down,0.5846409645243917,0.7363060098188696,0.8441394299573834,0.9022202973647216,72,72,FALSE
REACTOME_ASSEMBLY_AND_RELEASE_OF_DENGUE_VIRUS_VIRIONS,late_wound_vs_normal_skin,Up,Up,0.5851132258404659,0.5330439272395466,0.8441394299573834,0.7926656458465102,8,8,FALSE
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,late_wound_vs_normal_skin,Down,Down,0.5853198811777913,0.6646287285083625,0.8441394299573834,0.8682214662390692,13,13,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,late_wound_vs_normal_skin,Down,Down,0.58589252048728,0.6996164647907661,0.8441394299573834,0.8868210203358965,42,42,FALSE
REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS,late_wound_vs_normal_skin,Up,Up,0.5861745785931735,0.5606628996307748,0.8441394299573834,0.8098479975941731,16,16,FALSE
REACTOME_SYNTHESIS_OF_PG,late_wound_vs_normal_skin,Up,Up,0.5872918669167879,0.6404728400503372,0.8441394299573834,0.8562830717041687,8,8,FALSE
REACTOME_FRUCTOSE_METABOLISM,late_wound_vs_normal_skin,Up,Up,0.5875190408988428,0.5984702837805016,0.8441394299573834,0.840327258662003,6,6,FALSE
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,late_wound_vs_normal_skin,Down,Down,0.5877340460459888,0.6467244365367121,0.8441394299573834,0.8582523569346403,8,8,FALSE
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_ENDOCRINE_COMMITTED_NEUROG3_PROGENITOR_CELLS,late_wound_vs_normal_skin,Up,Up,0.588035490193948,0.6277818907573681,0.8441394299573834,0.8493519078460355,1,1,FALSE
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,late_wound_vs_normal_skin,Down,Down,0.588325685405554,0.695600358904297,0.8441394299573834,0.8835614786911525,186,186,FALSE
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,late_wound_vs_normal_skin,Down,Down,0.5909282925864054,0.7975157331152953,0.8466159235617338,0.9231338760793679,36,36,FALSE
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,late_wound_vs_normal_skin,Up,Up,0.590972921615726,0.35525199317966283,0.8466159235617338,0.6582189147824801,44,44,FALSE
REACTOME_PHASE_II_CONJUGATION_OF_COMPOUNDS,late_wound_vs_normal_skin,Up,Up,0.5918944603597329,0.5074891843605072,0.8467392380789338,0.778406468477817,75,75,FALSE
REACTOME_NEURONAL_SYSTEM,late_wound_vs_normal_skin,Up,Up,0.5922698678836997,0.5743169028303083,0.8467392380789338,0.8182902848078346,331,331,FALSE
REACTOME_INTESTINAL_ABSORPTION,late_wound_vs_normal_skin,Down,Down,0.5927067573681681,0.6412846211165426,0.8467392380789338,0.8562830717041687,4,4,FALSE
REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,late_wound_vs_normal_skin,Up,Up,0.5929017407005375,0.4897178904053089,0.8467392380789338,0.7692398854085277,63,63,FALSE
REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,late_wound_vs_normal_skin,Down,Down,0.5936518148131429,0.6228631663458483,0.8471522015734135,0.8491892124135271,14,14,FALSE
REACTOME_MET_ACTIVATES_PI3K_AKT_SIGNALING,late_wound_vs_normal_skin,Up,Up,0.5945299489190672,0.5391085169567241,0.8477471265424713,0.7962100965083295,6,6,FALSE
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,late_wound_vs_normal_skin,Down,Down,0.5954382067535662,0.6157815311425273,0.8483840496225229,0.8478172059255709,30,30,FALSE
REACTOME_PHOSPHATE_BOND_HYDROLYSIS_BY_NUDT_PROTEINS,late_wound_vs_normal_skin,Up,Up,0.5969293897150758,0.570385438408388,0.8493006154010487,0.8158509227973674,7,7,FALSE
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,late_wound_vs_normal_skin,Up,Up,0.5970056556573204,0.3280246482014234,0.8493006154010487,0.6316921090000757,58,58,FALSE
REACTOME_LOSS_OF_FUNCTION_OF_SMAD2_3_IN_CANCER,late_wound_vs_normal_skin,Up,Up,0.5981275994065326,0.5338339261020497,0.8502386138508947,0.793198671120103,7,7,FALSE
REACTOME_ACYL_CHAIN_REMODELLING_OF_PG,late_wound_vs_normal_skin,Down,Down,0.599444765145021,0.6817366059899593,0.851150777018038,0.8769287648914178,16,16,FALSE
REACTOME_RHO_GTPASES_ACTIVATE_FORMINS,late_wound_vs_normal_skin,Up,Up,0.5996954604126001,0.42262193441829154,0.851150777018038,0.7239320740548181,135,135,FALSE
REACTOME_BASE_EXCISION_REPAIR,late_wound_vs_normal_skin,Down,Down,0.6006579513937391,0.7383958998052768,0.8518590390908121,0.9028955592304471,66,66,FALSE
REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES,late_wound_vs_normal_skin,Up,Up,0.6011840953537367,0.5730718574982723,0.8519478544796979,0.8177842190076277,20,20,FALSE
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,late_wound_vs_normal_skin,Down,Down,0.6041854769208279,0.5831880026964048,0.8524337191819399,0.8258085893343544,22,22,FALSE
REACTOME_PHOSPHORYLATION_OF_THE_APC_C,late_wound_vs_normal_skin,Up,Up,0.6042436254808659,0.523786697536072,0.8524337191819399,0.787823199731015,20,20,FALSE
REACTOME_DISPLACEMENT_OF_DNA_GLYCOSYLASE_BY_APEX1,late_wound_vs_normal_skin,Down,Down,0.6043627962050633,0.6336524529132235,0.8524337191819399,0.8538513258464111,9,9,FALSE
REACTOME_TRANSPORT_OF_VITAMINS_NUCLEOSIDES_AND_RELATED_MOLECULES,late_wound_vs_normal_skin,Up,Up,0.6050609940594676,0.5693538734782357,0.8524337191819399,0.8158509227973674,27,27,FALSE
REACTOME_FGFR2B_LIGAND_BINDING_AND_ACTIVATION,late_wound_vs_normal_skin,Up,Up,0.6050784705009986,0.6100709497380685,0.8524337191819399,0.8456337900592533,9,9,FALSE
REACTOME_SIGNALING_BY_MRAS_COMPLEX_MUTANTS,late_wound_vs_normal_skin,Down,Down,0.6052092522818822,0.6640240172941041,0.8524337191819399,0.8682214662390692,8,8,FALSE
REACTOME_RUNX1_REGULATES_ESTROGEN_RECEPTOR_MEDIATED_TRANSCRIPTION,late_wound_vs_normal_skin,Up,Up,0.6054535110806328,0.525293000851395,0.8524337191819399,0.7883064463110576,6,6,FALSE
REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B,late_wound_vs_normal_skin,Up,Up,0.6056518376435347,0.513292349739296,0.8524337191819399,0.7807531400429095,24,24,FALSE
REACTOME_ERKS_ARE_INACTIVATED,late_wound_vs_normal_skin,Down,Down,0.6057009995928256,0.7258437780973004,0.8524337191819399,0.8965731613863158,13,13,FALSE
REACTOME_INTEGRATION_OF_PROVIRUS,late_wound_vs_normal_skin,Up,Up,0.6061904954997035,0.4926724594974389,0.8524698781395984,0.7706655153670575,9,9,FALSE
REACTOME_INLA_MEDIATED_ENTRY_OF_LISTERIA_MONOCYTOGENES_INTO_HOST_CELLS,late_wound_vs_normal_skin,Down,Down,0.6074186989581121,0.6936772665914854,0.8535440127561238,0.8824310294219359,9,9,FALSE
REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,late_wound_vs_normal_skin,Down,Down,0.6083571595215559,0.5397594016590743,0.8542096708942855,0.7962100965083295,9,9,FALSE
REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,late_wound_vs_normal_skin,Up,Up,0.6092801435145927,0.6328891701228552,0.8548525983052072,0.8534484920658898,13,13,FALSE
REACTOME_MRNA_POLYADENYLATION,late_wound_vs_normal_skin,Down,Down,0.6113126508338256,0.8893190505465562,0.856504134898499,0.9651770206093501,126,126,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_CYTOCHROME_C_RELEASE,late_wound_vs_normal_skin,Down,Down,0.6113892410156859,0.6783938143550845,0.856504134898499,0.8750090040594003,20,20,FALSE
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,late_wound_vs_normal_skin,Up,Up,0.6134770711036079,0.5511591163726255,0.858181600136447,0.8045517144205547,16,16,FALSE
REACTOME_DISEASES_ASSOCIATED_WITH_SURFACTANT_METABOLISM,late_wound_vs_normal_skin,Down,Down,0.6135204693032053,0.6042242925609136,0.858181600136447,0.8445355511231629,6,6,FALSE
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,late_wound_vs_normal_skin,Up,Up,0.6144980221568617,0.49724596767734464,0.8588953343911117,0.77190716941804,58,58,FALSE
REACTOME_CDK_MEDIATED_PHOSPHORYLATION_AND_REMOVAL_OF_CDC6,late_wound_vs_normal_skin,Up,Up,0.6151200579700519,0.4016152452807651,0.8590348456695983,0.7023999185792527,60,60,FALSE
REACTOME_INSERTION_OF_TAIL_ANCHORED_PROTEINS_INTO_THE_ENDOPLASMIC_RETICULUM_MEMBRANE,late_wound_vs_normal_skin,Down,Down,0.6161290792990162,0.6846385890534801,0.8590348456695983,0.8769287648914178,22,22,FALSE
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_G2_CELL_CYCLE_ARREST,late_wound_vs_normal_skin,Up,Up,0.6168453124727631,0.4600937586392211,0.8590348456695983,0.749436472232725,18,18,FALSE
REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_INFECTION_PATHWAY,late_wound_vs_normal_skin,Up,Up,0.6168514691710051,0.5483043451075111,0.8590348456695983,0.8029016853927958,104,104,FALSE
REACTOME_EXTENSION_OF_TELOMERES,late_wound_vs_normal_skin,Up,Up,0.6170255952019941,0.44412767594360403,0.8590348456695983,0.740583645829616,49,49,FALSE
REACTOME_PREVENTION_OF_PHAGOSOMAL_LYSOSOMAL_FUSION,late_wound_vs_normal_skin,Down,Down,0.6174020844012728,0.6633452890040614,0.8590348456695983,0.8682214662390692,9,9,FALSE
REACTOME_CHYLOMICRON_ASSEMBLY,late_wound_vs_normal_skin,Down,Down,0.6178714695078343,0.6071056461966383,0.8590376406621781,0.8454757811446015,5,5,FALSE
REACTOME_POLYMERASE_SWITCHING,late_wound_vs_normal_skin,Up,Up,0.6192545898058455,0.43723664314246935,0.8601900135855692,0.7361579621988931,14,14,FALSE
REACTOME_DEVELOPMENTAL_LINEAGE_OF_MAMMARY_GLAND_LUMINAL_EPITHELIAL_CELLS,late_wound_vs_normal_skin,Up,Up,0.6196363318755679,0.525677137035548,0.8601900135855692,0.7883064463110576,23,23,FALSE
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,late_wound_vs_normal_skin,Up,Up,0.6203911146716256,0.4871961244713374,0.8605878254841115,0.7680065992294399,150,150,FALSE
REACTOME_MINERALOCORTICOID_BIOSYNTHESIS,late_wound_vs_normal_skin,Down,Down,0.6222332330213824,0.637698068120313,0.861922651734855,0.8555466724653353,3,3,FALSE
REACTOME_FGFR2_MUTANT_RECEPTOR_ACTIVATION,late_wound_vs_normal_skin,Up,Up,0.6239050270719771,0.5130740146158663,0.861922651734855,0.7807531400429095,25,25,FALSE
REACTOME_IFNG_SIGNALING_ACTIVATES_MAPKS,late_wound_vs_normal_skin,Down,Down,0.6240442937000572,0.6284649590155649,0.861922651734855,0.8493519078460355,7,7,FALSE
REACTOME_VLDL_ASSEMBLY,late_wound_vs_normal_skin,Up,Up,0.6243935253294364,0.6831874960468811,0.861922651734855,0.8769287648914178,4,4,FALSE
REACTOME_RELAXIN_RECEPTORS,late_wound_vs_normal_skin,Up,Up,0.6246166117561063,0.7099620033602203,0.861922651734855,0.8895093130034661,3,3,FALSE
REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,late_wound_vs_normal_skin,Up,Up,0.6246540591114846,0.4953951500278877,0.861922651734855,0.7713433746006451,5,5,FALSE
REACTOME_TERMINATION_OF_TRANSLESION_DNA_SYNTHESIS,late_wound_vs_normal_skin,Up,Up,0.6249526314238438,0.5171842761857643,0.861922651734855,0.7819410516916879,32,32,FALSE
REACTOME_GLUTATHIONE_SYNTHESIS_AND_RECYCLING,late_wound_vs_normal_skin,Up,Up,0.6252057359523189,0.5160616875986224,0.861922651734855,0.7814000129823686,12,12,FALSE
REACTOME_GAMMA_CARBOXYLATION_TRANSPORT_AND_AMINO_TERMINAL_CLEAVAGE_OF_PROTEINS,late_wound_vs_normal_skin,Down,Down,0.6259893643895312,0.6238390948846502,0.861922651734855,0.84934537510962,9,9,FALSE
REACTOME_FREE_FATTY_ACID_RECEPTORS,late_wound_vs_normal_skin,Up,Up,0.6264796603974563,0.6715200642090444,0.861922651734855,0.8728811018502288,3,3,FALSE
REACTOME_INITIATION_OF_NUCLEAR_ENVELOPE_NE_REFORMATION,late_wound_vs_normal_skin,Up,Up,0.6265117860270764,0.46557552451730666,0.861922651734855,0.7506384333884295,19,19,FALSE
REACTOME_TRAFFICKING_OF_MYRISTOYLATED_PROTEINS_TO_THE_CILIUM,late_wound_vs_normal_skin,Up,Up,0.6273288531480937,0.6562169819539367,0.862401220707701,0.8642242506998139,5,5,FALSE
REACTOME_FORMATION_OF_THE_POSTERIOR_NEURAL_PLATE,late_wound_vs_normal_skin,Down,Down,0.6303025102173418,0.6451762346291567,0.8658415648576041,0.8580766418422554,6,6,FALSE
REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS,late_wound_vs_normal_skin,Up,Up,0.6308765321408563,0.3832508911932788,0.8659828723486884,0.6856517043537236,74,74,FALSE
REACTOME_REGULATION_OF_LOCALIZATION_OF_FOXO_TRANSCRIPTION_FACTORS,late_wound_vs_normal_skin,Down,Down,0.6338089018778907,0.6271350022823967,0.8687716239635049,0.8493519078460355,12,12,FALSE
REACTOME_LAGGING_STRAND_SYNTHESIS,late_wound_vs_normal_skin,Up,Up,0.6338535080168989,0.44826351976730183,0.8687716239635049,0.7415916735664274,20,20,FALSE
REACTOME_DISINHIBITION_OF_SNARE_FORMATION,late_wound_vs_normal_skin,Down,Down,0.6357193059027997,0.63062781241149,0.86921132103039,0.8510805303956331,4,4,FALSE
REACTOME_GAP_JUNCTION_TRAFFICKING_AND_REGULATION,late_wound_vs_normal_skin,Up,Up,0.635754063103518,0.5899755950836805,0.86921132103039,0.8322142315915616,41,41,FALSE
REACTOME_VIRAL_INFECTION_PATHWAYS,late_wound_vs_normal_skin,Up,Up,0.6359505754137528,0.46780775593130763,0.86921132103039,0.7529165108596703,1027,1027,FALSE
REACTOME_TRANSLESION_SYNTHESIS_BY_POLK,late_wound_vs_normal_skin,Up,Up,0.6360659558138599,0.5395153361887326,0.86921132103039,0.7962100965083295,17,17,FALSE
REACTOME_CRISTAE_FORMATION,late_wound_vs_normal_skin,Up,Up,0.6376929975214232,0.4302744218444656,0.870787317566401,0.7308694683158835,33,33,FALSE
REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS,late_wound_vs_normal_skin,Up,Up,0.6394938710106817,0.578913479285521,0.8725981699462754,0.8233084961094744,16,16,FALSE
REACTOME_REGULATION_OF_MITF_M_DEPENDENT_GENES_INVOLVED_IN_LYSOSOME_BIOGENESIS_AND_AUTOPHAGY,late_wound_vs_normal_skin,Up,Up,0.6411401055427761,0.5603053692708576,0.8741954851540226,0.8098479975941731,17,17,FALSE
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,late_wound_vs_normal_skin,Down,Down,0.6417891597649685,0.7404132118175843,0.8744317832824404,0.9028955592304471,109,109,FALSE
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,late_wound_vs_normal_skin,Up,Up,0.643873392417752,0.44609437877399805,0.8766217001954283,0.7411718476835395,24,24,FALSE
REACTOME_RECOGNITION_OF_DNA_DAMAGE_BY_PCNA_CONTAINING_REPLICATION_COMPLEX,late_wound_vs_normal_skin,Down,Down,0.6450695594018478,0.7906434255685829,0.8773698157172799,0.921638573493509,30,30,FALSE
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,late_wound_vs_normal_skin,Down,Down,0.6453775793524279,0.7423975474081952,0.8773698157172799,0.9036600610173925,16,16,FALSE
REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME,late_wound_vs_normal_skin,Up,Up,0.6458725985306744,0.3941462864613098,0.8773938182552693,0.6958134025910769,46,46,FALSE
